,STRUCTURE_NUMBER_008,Rating_2011,Rating_2012,Rating_2013,Rating_2014,Rating_2015,Rating_2016,Rating_2017,Rating_2018,Rating_2019,Rating_2020
313,30101,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
314,30102,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
315,30103,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
316,30104,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0
317,30105,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
318,30106,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
319,30107,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
320,30108,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
321,30109,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0
322,30110,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
323,30111,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
324,30112,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0
325,30113,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
326,30114,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
327,30115,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
328,30116,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
329,30117,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
330,30119,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
331,30122,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
332,30123,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,3.0,3.0
333,30125,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0
335,30136,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
336,30137,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
337,30138,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0
338,30139,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
339,30140,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0
340,30141,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
341,30142,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
342,30143,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
344,30145,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
345,30146,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
346,30147,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
347,30148,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
348,30149,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0
349,30150,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
351,30153,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
352,30154,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
353,30155,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
354,30156,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
355,30157,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
356,30158,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
357,30160,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
359,30165,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
360,30166,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
361,30168,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
362,30169,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
363,30172,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
364,30174,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
368,30181,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
369,30183,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
370,30184,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
371,30185,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
372,30186,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0
373,30189,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
374,30190,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
375,30193,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
376,30194,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
377,30195,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
378,30196,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
379,30197,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
380,30198,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
381,30199,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
382,30200,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
383,30201,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
384,30202,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
385,30203,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
386,30205,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
387,30207,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
390,30210,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
391,30211,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
392,30212,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
393,30213,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
394,30214,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
395,30215,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
396,30216,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
397,30217,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
398,30218,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
399,30219,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
400,30220,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
401,30221,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
402,30222,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
403,30223,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
404,30224,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
405,30225,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
406,30226,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
407,30227,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
408,30228,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
409,30229,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
410,30230,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
411,30231,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
412,30232,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
413,30233,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
414,30234,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
415,30235,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
416,30237,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
417,30238,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
418,30239,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
419,30240,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
420,30241,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
421,30242,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
422,30243,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
423,30244,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
424,30245,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
425,30246,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
426,30247,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
427,30248,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
428,30249,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
429,30250,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
430,30251,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
431,30252,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
432,30253,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
433,30254,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
434,30255,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
435,30256,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
436,30257,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
437,30258,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
438,30259,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
439,30260,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
440,30261,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
441,30262,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
442,30263,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
443,30264,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
444,30265,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
445,30266,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
446,30267,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
447,30268,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0
448,30269,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
449,30270,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0
450,30271,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
451,30272,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
452,30273,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0
453,30274,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
454,30275,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
455,30276,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
456,30277,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
457,30278,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
458,30279,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
459,30280,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
460,30281,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
461,30282,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
462,30283,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
463,30284,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
464,30285,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
465,30286,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0
466,30287,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
467,30288,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
468,30289,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
469,30290,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
470,30291,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
471,30297,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
472,30298,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
473,30299,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
474,30300,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0
475,30301,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
476,30302,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
477,30303,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
478,30304,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
479,30305,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
480,30306,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
481,30307,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
482,30308,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
483,30309,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
484,30310,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
485,30311,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
486,30312,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
487,30313,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
488,30320,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0
490,30322,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
491,30920,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
492,30940,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
493,30941,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
494,30951,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
498,34011,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0
499,34012,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0
500,34014,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
501,34017,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
502,34019,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
507,34030,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
508,34032,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
509,34036,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
510,34037,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
511,34038,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
512,34039,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
513,34042,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
514,34044,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
515,34046,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
516,34048,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
517,34050,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
518,34052,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
519,34054,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0
520,34056,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
521,34059,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
522,34060,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
524,34062,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0
525,34063,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
526,34064,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
527,34066,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
528,34067,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
529,34068,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
530,34069,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0
531,34070,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
532,34071,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
533,34072,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
534,34073,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
535,34101,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
536,34102,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
537,34103,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
538,34105,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
539,34106,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
540,34107,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
541,34108,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
542,34111,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0
543,34112,7.0,7.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0
544,34113,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
545,34116,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
546,34117,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
547,34118,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
548,34119,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
549,34120,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
550,34122,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
551,34123,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
552,34124,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
553,34126,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0
554,34127,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
555,34128,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
556,34129,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
557,34130,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
558,34131,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
559,34132,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0
560,34133,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
561,34134,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
562,34135,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
563,34136,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
564,34176,9.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0
565,34800,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
566,34813,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
567,34814,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
568,34815,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0
569,34816,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
570,34817,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0
571,34818,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0
572,34819,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
573,34820,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
574,34821,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0
575,35250,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0
576,35252,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
577,36001,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
578,36002,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
579,36003,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
580,40002,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
581,40004,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
582,40005,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
583,40009,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
584,40010,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
585,40012,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
586,40013,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
587,40015,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
588,40017,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
589,40022,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0
590,40023,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
591,40024,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
592,40025,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0
593,40026,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
594,40027,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
595,40029,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0
596,40030,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
597,40031,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
598,40032,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
599,40033,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
600,40035,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
601,40036,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
602,40037,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
603,40043,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
604,40044,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
605,40047,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
606,40049,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
607,40050,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0
608,40051,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
609,40052,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
610,40053,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
611,40054,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
612,40055,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
613,40056,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
614,40057,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
615,40058,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
616,40059,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
617,40060,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
618,40061,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0
619,40940,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
621,44010,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0
622,44012,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,6.0
623,44014,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
624,44021,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
625,44031,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0
626,44032,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
627,44033,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0
628,44034,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
629,44035,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0
631,44039,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
632,44040,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0
633,44042,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
634,44043,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
635,44044,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
636,50011,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
637,50018,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
638,50022,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
639,50023,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
640,50026,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
641,50027,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
